SaleID,CustomerID,CarModel,DealerID,Price,Date,FuelType,Region
6615,1607,Baleno,162,1768983,2024-05-19,Hybrid,East
6616,4746,Harrier,195,1870595,2024-07-19,Hybrid,North
6617,2614,Alto,94,2535593,2024-06-05,Hybrid,South
6618,2540,Alto,114,1511903,2022-09-26,Hybrid,East
6619,3875,Alto,34,762605,2023-04-15,Hybrid,North
6620,4191,Harrier,160,2596251,2022-08-12,Diesel,West
6621,2837,Ertiga,117,2810331,2024-09-01,Diesel,North
6622,1689,XUV700,29,2869159,2024-06-25,CNG,North
6623,4759,i20,9,2772786,2024-04-09,CNG,South
6624,3949,Harrier,194,1213941,2022-08-26,Hybrid,East
6625,2240,Ertiga,185,952132,2022-03-16,Hybrid,West
6626,3103,i20,39,1863396,2023-05-15,Hybrid,East
6627,1365,Swift,135,2629430,2022-09-25,Petrol,East
6628,2722,Seltos,110,2349595,2024-09-13,CNG,West
6629,4575,XUV700,69,2837928,2023-12-24,Diesel,West
6630,4815,Harrier,136,2058789,2022-07-09,Hybrid,South
6631,4838,Creta,96,484533,2024-09-22,CNG,Central
6632,4996,City,119,762163,2023-07-20,Petrol,South
6633,1454,Creta,118,2740967,2024-09-19,Petrol,West
6634,1103,Creta,18,487165,2024-01-06,Hybrid,North
6635,1076,Swift,102,1482913,2022-06-05,Diesel,North
6636,1229,City,110,1360297,2023-11-04,CNG,East
6637,2937,Swift,82,2708365,2022-03-10,Diesel,East
6638,4329,i20,177,868085,2023-01-08,Hybrid,Central
6639,4335,Swift,105,448993,2022-02-24,Hybrid,Central
6640,3378,Alto,16,1003747,2022-03-26,Petrol,Central
6641,2205,Seltos,21,1352303,2024-07-29,Petrol,Central
6642,1892,Alto,138,1892452,2024-04-20,CNG,North
6643,4839,Harrier,106,2866902,2023-08-15,Hybrid,West
6644,2573,i20,132,1826320,2024-01-02,Hybrid,Central
6645,3735,Ertiga,44,1191754,2023-09-14,CNG,South
6646,3074,i20,123,1154719,2024-10-05,Diesel,Central
6647,4347,Ertiga,136,570947,2022-11-13,Petrol,North
6648,2675,Seltos,111,2011302,2023-09-17,Hybrid,East
6649,1298,Swift,117,576221,2022-09-09,Hybrid,South
6650,1956,Swift,126,1718295,2022-06-01,Diesel,Central
6651,3846,City,183,1542841,2024-06-28,Diesel,North
6652,2114,Harrier,19,1615428,2024-05-15,Diesel,East
6653,3527,Creta,64,1206244,2023-08-23,Petrol,Central
6654,3620,Baleno,40,968810,2024-10-03,CNG,North
6655,3505,i20,51,1912466,2024-08-28,Hybrid,North
6656,2474,i20,137,2749172,2024-10-01,Petrol,West
6657,1364,Harrier,158,2715399,2022-10-30,Diesel,North
6658,3906,Alto,56,1497542,2024-10-23,Hybrid,Central
6659,2698,XUV700,81,895911,2023-02-04,Hybrid,North
6660,1350,Harrier,172,1691364,2022-03-09,Petrol,South
6661,4726,Baleno,187,2160635,2022-06-03,Diesel,North
6662,4471,Swift,143,2668314,2024-10-11,Diesel,North
6663,3300,Ertiga,196,2785495,2022-07-01,CNG,South
6664,3828,Alto,70,1933569,2023-06-09,Diesel,Central
6665,2904,Alto,128,2439567,2022-07-08,Petrol,East
6666,3850,City,126,2672383,2022-01-20,CNG,West
6667,2011,Seltos,61,936976,2024-04-30,CNG,East
6668,3506,Baleno,80,1352261,2024-06-16,CNG,Central
6669,4770,Alto,121,656738,2022-01-10,CNG,Central
6670,3964,Baleno,101,2987173,2023-12-01,CNG,South
6671,1498,Harrier,151,1172455,2023-10-17,Petrol,East
6672,1949,Ertiga,77,1055423,2022-08-29,Hybrid,North
6673,2994,Ertiga,175,2312696,2022-06-01,Diesel,South
6674,4997,i20,145,1361285,2024-02-23,Hybrid,South
6675,3046,Swift,185,1681979,2022-07-07,Hybrid,West
6676,1507,i20,126,1594607,2023-04-09,Diesel,South
6677,2327,Alto,182,886676,2023-12-23,Diesel,East
6678,3548,Seltos,180,837474,2024-06-18,Hybrid,Central
6679,3850,i20,22,1705622,2023-12-07,Diesel,West
6680,3645,i20,83,2655691,2024-05-30,CNG,North
6681,1165,i20,167,1857848,2023-02-19,Diesel,East
6682,4486,Baleno,141,2822554,2023-08-01,Diesel,North
6683,3509,Harrier,78,503813,2022-11-06,CNG,South
6684,1919,Seltos,95,2262470,2024-10-22,CNG,East
6685,1113,Ertiga,109,456682,2022-11-13,CNG,West
6686,4504,City,194,2111567,2024-10-16,Diesel,West
6687,1991,Baleno,110,2259982,2023-01-03,CNG,North
6688,4427,Alto,52,1825812,2023-07-09,CNG,Central
6689,2951,Seltos,103,1811897,2023-08-28,Petrol,West
6690,4766,Ertiga,101,2348803,2024-07-24,Petrol,North
6691,3254,Seltos,142,2926404,2023-04-25,Diesel,Central
6692,4839,XUV700,63,1533190,2024-09-07,CNG,East
6693,2258,XUV700,199,1065634,2024-07-28,Diesel,West
6694,4513,i20,28,1303041,2022-01-14,Petrol,West
6695,4426,i20,46,2435575,2022-01-28,Petrol,North
6696,1514,XUV700,28,2883716,2022-05-22,CNG,West
6697,2231,City,2,741574,2023-08-13,Diesel,North
6698,1708,Ertiga,127,2524117,2023-04-18,Petrol,West
6699,4924,Alto,17,896368,2022-11-13,Hybrid,North
6700,4196,Swift,59,1085918,2023-03-21,CNG,West
6701,3185,Swift,180,984095,2022-10-23,Diesel,East
6702,1338,Baleno,132,1238952,2023-02-08,Hybrid,East
6703,3584,City,77,1885737,2024-01-22,CNG,North
6704,1067,City,131,2102894,2022-09-20,CNG,East
6705,2596,Alto,115,2055531,2024-04-26,Petrol,North
6706,2564,Seltos,165,1335209,2023-01-12,Diesel,North
6707,1382,Swift,97,2685303,2023-08-08,Petrol,South
6708,1018,Seltos,105,1890502,2024-03-09,Hybrid,East
6709,3730,Seltos,24,2366040,2023-04-16,Hybrid,South
6710,4521,City,35,662677,2024-01-02,Hybrid,South
6711,3121,Seltos,2,2001640,2024-08-29,Hybrid,West
6712,1572,Swift,33,1365806,2022-02-16,Hybrid,North
6713,3986,Ertiga,76,1512943,2024-08-04,Diesel,Central
6714,4736,Creta,86,2589686,2022-01-24,Diesel,South
6715,2299,Seltos,138,2862145,2024-04-10,CNG,West
6716,4119,Alto,81,2932796,2023-02-07,CNG,East
6717,3258,Harrier,62,1177275,2022-10-10,Diesel,Central
6718,3902,i20,43,2068487,2022-04-03,CNG,North
6719,2943,Alto,197,1027499,2023-11-17,Petrol,West
6720,1650,XUV700,121,2193834,2022-11-06,Diesel,Central
6721,2645,Swift,59,2239493,2024-06-06,Petrol,North
6722,1993,Harrier,9,2671898,2022-01-07,Hybrid,North
6723,3742,i20,77,1687852,2024-02-27,Hybrid,Central
6724,3587,Alto,188,2480278,2022-02-12,CNG,West
6725,4780,Harrier,63,497519,2023-12-26,Diesel,Central
6726,4262,Creta,52,2979943,2022-07-20,Hybrid,South
6727,2338,Swift,23,2151180,2024-06-13,CNG,North
6728,1900,Ertiga,30,1712195,2023-10-29,Petrol,East
6729,4634,Baleno,171,2024937,2023-07-02,Diesel,Central
6730,2684,City,196,1312536,2022-08-14,CNG,Central
6731,3827,Creta,21,870908,2023-09-25,Hybrid,North
6732,2585,XUV700,43,1497020,2024-08-03,Petrol,North
6733,2923,City,135,587920,2022-07-13,Petrol,Central
6734,2781,Ertiga,16,2125735,2023-06-22,CNG,East
6735,2136,Creta,23,1797578,2023-04-26,Diesel,North
6736,3217,i20,186,1644504,2023-03-06,CNG,North
6737,4539,Harrier,87,2465988,2024-08-02,Hybrid,South
6738,4749,Swift,31,611540,2024-06-29,Diesel,West
6739,2944,Harrier,121,1822617,2023-08-01,Hybrid,South
6740,2037,Seltos,69,837455,2022-04-21,Petrol,East
6741,2738,Alto,134,2338359,2022-07-31,Petrol,West
6742,1287,XUV700,115,982183,2024-04-30,Hybrid,Central
6743,4978,Seltos,193,1882735,2024-05-27,Hybrid,East
6744,3236,Seltos,59,2559711,2024-09-13,Petrol,East
6745,3961,XUV700,156,1341507,2024-09-22,CNG,South
6746,4226,Alto,146,1077861,2023-07-25,CNG,West
6747,2590,i20,77,693236,2023-10-28,CNG,East
6748,3741,Alto,138,1660167,2022-12-16,Hybrid,West
6749,2745,Swift,7,2264776,2024-07-18,Hybrid,Central
6750,3935,Harrier,37,2847120,2023-11-12,Petrol,West
6751,3518,i20,173,2806056,2022-09-08,Diesel,South
6752,2098,Baleno,86,2503628,2022-11-15,CNG,South
6753,3324,Harrier,16,1315848,2024-06-03,CNG,East
6754,1939,i20,116,498138,2022-07-08,CNG,West
6755,4716,Alto,118,1701609,2023-12-26,Petrol,South
6756,4414,XUV700,14,1556196,2022-03-20,Diesel,North
6757,2448,Alto,139,2525591,2023-06-30,Diesel,South
6758,1570,Baleno,87,403400,2024-07-12,Diesel,Central
6759,4582,i20,162,1538552,2023-09-11,CNG,North
6760,3904,Swift,188,2740457,2022-11-01,Hybrid,West
6761,2000,Alto,104,1473186,2022-07-18,CNG,East
6762,2205,i20,141,975644,2023-07-08,Diesel,North
6763,3505,Harrier,167,883055,2022-07-02,Petrol,South
6764,1917,Baleno,44,1231694,2023-08-30,Diesel,East
6765,2874,Swift,28,1950068,2022-03-24,CNG,East
6766,1832,i20,168,1712348,2022-04-03,Hybrid,East
6767,4135,Creta,16,1815788,2023-09-09,Diesel,East
6768,3886,Alto,50,1028337,2023-07-27,Hybrid,West
6769,4331,Baleno,115,2474135,2023-08-04,Diesel,West
6770,3240,Swift,156,984141,2024-09-27,Hybrid,West
6771,2678,Swift,68,1744778,2024-02-13,Hybrid,South
6772,1615,Seltos,92,2291170,2024-05-02,Diesel,West
6773,1405,City,121,1379898,2023-10-13,Petrol,East
6774,2749,Baleno,188,1598618,2024-03-02,CNG,North
6775,4825,Swift,140,1877110,2023-04-21,CNG,North
6776,3990,i20,16,1162435,2023-05-19,Diesel,North
6777,3768,Seltos,53,1412883,2022-08-19,Hybrid,North
6778,1092,City,182,449108,2024-05-27,CNG,North
6779,3477,Harrier,49,1172045,2023-11-21,Hybrid,Central
6780,1653,i20,164,2073298,2022-07-28,Petrol,North
6781,4505,Alto,62,1812764,2022-05-11,Diesel,North
6782,4475,City,84,1336388,2024-01-13,Petrol,North
6783,1433,Baleno,154,2818282,2023-01-19,Hybrid,South
6784,2135,Alto,56,1177499,2022-12-28,Hybrid,Central
6785,1374,Ertiga,120,1060667,2024-01-31,Diesel,North
6786,4130,Ertiga,90,2247912,2024-07-31,Hybrid,West
6787,2066,Baleno,150,2449497,2023-10-10,Diesel,South
6788,1206,Harrier,120,756858,2022-12-21,Diesel,Central
6789,1779,City,73,2950916,2022-04-10,Petrol,West
6790,2319,Seltos,69,2903950,2024-01-01,CNG,West
6791,2141,Creta,177,720109,2022-10-28,CNG,South
6792,1531,Swift,98,639027,2023-09-01,Hybrid,West
6793,4293,Creta,2,2153380,2024-05-31,CNG,East
6794,3213,Ertiga,53,2934312,2022-07-22,Hybrid,South
6795,3690,Ertiga,119,2689411,2022-04-22,CNG,South
6796,4227,Harrier,7,1533300,2023-01-16,Petrol,East
6797,4255,Creta,148,1980468,2024-01-25,CNG,South
6798,1089,Creta,158,636515,2024-08-11,Hybrid,West
6799,2117,Seltos,75,1956307,2024-03-06,Hybrid,West
6800,1012,Harrier,95,2917658,2022-12-03,CNG,West
6801,4020,Harrier,195,2996500,2022-08-10,Diesel,East
6802,2857,Baleno,187,2699963,2024-10-08,Petrol,West
6803,1804,Alto,194,1135558,2024-01-30,Diesel,East
6804,1944,Harrier,3,502318,2023-11-20,CNG,East
6805,3789,Harrier,184,511376,2022-04-28,Diesel,East
6806,2857,i20,79,2870654,2022-06-23,CNG,South
6807,4875,City,17,534577,2022-11-15,Hybrid,Central
6808,4509,City,112,2931846,2023-03-17,Diesel,East
6809,4609,XUV700,52,2380498,2023-02-19,Petrol,West
6810,2610,Creta,7,1766977,2024-10-24,Diesel,East
6811,3923,Swift,112,2493013,2024-08-07,Hybrid,North
6812,2959,Creta,133,2684282,2022-03-24,Hybrid,South
6813,4882,Baleno,54,1535571,2024-09-15,Hybrid,West
6814,4221,Baleno,61,2388283,2023-05-08,Diesel,South
6815,3707,Baleno,109,1017854,2022-01-06,Hybrid,South
6816,4079,Alto,16,1564074,2023-12-06,Hybrid,North
6817,2052,Swift,195,1010884,2022-12-13,Diesel,East
6818,1295,City,187,616382,2023-06-18,Diesel,West
6819,4033,Seltos,47,709061,2023-10-19,CNG,Central
6820,1925,City,48,2989282,2024-08-12,Diesel,South
6821,4792,Alto,121,525154,2023-03-27,Hybrid,Central
6822,1639,Baleno,64,1731650,2024-10-22,Petrol,Central
6823,3387,Alto,50,1003317,2024-07-06,Hybrid,East
6824,1627,City,41,2993699,2024-08-11,Hybrid,Central
6825,3486,Seltos,22,1716444,2022-08-02,Hybrid,West
6826,2167,XUV700,115,2562890,2024-06-18,Diesel,East
6827,1941,Swift,182,533099,2023-01-08,Petrol,Central
6828,1829,Alto,5,2478339,2023-10-15,Hybrid,East
6829,2770,City,145,1594455,2023-05-22,Diesel,West
6830,3566,Swift,101,463109,2024-09-09,CNG,South
6831,1975,City,78,2014713,2023-07-30,Petrol,North
6832,4116,City,41,662322,2022-11-29,Petrol,East
6833,1954,Seltos,92,2990651,2022-07-31,Diesel,North
6834,2262,XUV700,163,997009,2022-10-16,CNG,South
6835,1951,Swift,168,2229326,2023-09-02,Hybrid,West
6836,1943,Baleno,22,1050050,2022-06-15,CNG,South
6837,3202,Swift,176,1774816,2022-05-06,Petrol,North
6838,2204,Harrier,53,1962002,2022-10-01,Diesel,West
6839,4286,Baleno,93,632359,2023-09-07,CNG,Central
6840,3135,Swift,10,2380715,2022-10-03,Hybrid,Central
6841,4327,i20,146,1129438,2024-10-27,CNG,East
6842,2534,i20,49,2921710,2024-10-12,CNG,Central
6843,2096,City,71,2289688,2022-04-07,Diesel,North
6844,3978,Baleno,158,2313140,2022-10-04,Diesel,Central
6845,1178,Swift,19,2520811,2024-03-10,Petrol,East
6846,3259,City,55,1000240,2022-11-28,Diesel,West
6847,2828,Creta,188,1240210,2022-07-24,CNG,Central
6848,2257,City,21,498113,2022-04-13,Hybrid,East
6849,1464,Alto,26,848929,2024-09-30,Petrol,Central
6850,2774,i20,28,1125704,2024-08-12,Diesel,Central
6851,4294,Creta,167,2292789,2022-12-26,CNG,North
6852,3678,Ertiga,161,1290624,2022-02-08,CNG,East
6853,3872,Alto,40,2038806,2022-11-03,Petrol,East
6854,4335,Baleno,29,2333308,2024-06-02,Petrol,South
6855,2230,City,20,2939585,2023-06-04,Diesel,South
6856,3654,i20,20,1639981,2024-05-27,Diesel,East
6857,1884,XUV700,74,2333539,2022-02-15,Hybrid,North
6858,4805,i20,140,1314065,2022-07-13,Petrol,Central
6859,3413,Seltos,120,1406224,2022-09-06,Petrol,West
6860,3323,i20,97,1376360,2024-10-09,CNG,Central
6861,3427,XUV700,120,2021345,2022-07-26,Hybrid,West
6862,4814,XUV700,25,1654305,2022-04-25,Diesel,North
6863,2332,City,153,487743,2022-08-27,Hybrid,South
6864,2654,Baleno,4,679708,2023-07-20,Hybrid,East
6865,4339,XUV700,4,2021467,2024-01-06,CNG,North
6866,1944,i20,137,2335411,2023-05-23,Petrol,West
6867,4856,Baleno,143,2104449,2022-06-04,Petrol,East
6868,4135,Swift,26,2231655,2023-04-06,Petrol,West
6869,3857,i20,79,673468,2024-03-01,Diesel,Central
6870,4421,Harrier,90,2838525,2023-10-16,Petrol,Central
6871,1924,City,71,2037043,2022-11-13,Hybrid,Central
6872,2938,Alto,160,658590,2023-03-27,Hybrid,East
6873,1493,City,76,1442841,2023-07-31,Petrol,South
6874,2546,XUV700,99,1966874,2023-05-11,Hybrid,South
6875,4169,Ertiga,180,2376952,2022-12-28,Diesel,West
6876,2969,Seltos,127,2627199,2023-04-02,Petrol,South
6877,2094,Harrier,32,935646,2022-05-09,Diesel,South
6878,3411,XUV700,9,645258,2024-03-22,Petrol,West
6879,3617,i20,78,1999367,2024-05-22,Diesel,West
6880,2825,Baleno,13,1397899,2022-12-16,Diesel,West
6881,1762,Harrier,184,1234337,2023-10-07,Diesel,East
6882,3323,Ertiga,124,553306,2023-03-28,Hybrid,West
6883,1049,Alto,172,2704839,2022-04-19,Diesel,East
6884,4429,Baleno,96,2397055,2023-07-31,CNG,East
6885,3775,Seltos,83,863095,2022-08-29,Diesel,East
6886,1905,Creta,158,863380,2023-08-14,Diesel,West
6887,3975,Seltos,144,2585256,2023-08-01,Diesel,South
6888,1563,City,140,1129877,2022-11-21,Diesel,South
6889,1782,Harrier,194,893467,2023-01-06,Petrol,West
6890,3532,City,18,710541,2022-04-15,Hybrid,South
6891,4155,XUV700,141,1878216,2022-04-08,Hybrid,West
6892,4970,Swift,93,1417258,2022-04-06,Hybrid,East
6893,4876,XUV700,24,713419,2022-02-15,Petrol,Central
6894,4709,Alto,102,1071377,2024-06-08,Diesel,North
6895,3040,Harrier,140,2576524,2022-01-31,Diesel,West
6896,2831,Swift,60,1528298,2023-02-12,Hybrid,East
6897,1583,Baleno,60,1757908,2023-12-17,CNG,Central
6898,2319,Swift,100,2363169,2023-10-06,Diesel,East
6899,1235,Alto,1,955404,2023-11-29,Diesel,North
6900,3103,i20,43,1878508,2024-08-30,Diesel,South
6901,2942,City,55,2818034,2023-12-02,Petrol,South
6902,1359,Ertiga,168,2631858,2024-05-25,Diesel,East
6903,2930,XUV700,192,2022230,2024-06-24,Hybrid,North
6904,1109,Harrier,34,789078,2024-03-19,Diesel,East
6905,1191,Alto,34,1157370,2023-08-22,Hybrid,South
6906,1903,Creta,176,745270,2024-08-24,CNG,East
6907,2116,Ertiga,161,1522713,2023-09-25,Petrol,Central
6908,1861,Alto,196,2009283,2022-05-15,CNG,North
6909,3615,Creta,158,1198289,2022-11-24,Diesel,South
6910,2083,Creta,110,2600205,2022-07-18,CNG,East
6911,1649,Creta,84,2672253,2023-11-14,Diesel,North
6912,1038,i20,90,879130,2022-05-04,Hybrid,East
6913,4611,Swift,79,2167150,2024-01-24,Diesel,South
6914,4120,Seltos,71,646877,2023-01-17,Petrol,North
6915,4491,XUV700,71,1736378,2023-07-25,CNG,South
6916,1636,Creta,114,2258275,2024-03-08,Diesel,Central
6917,2036,Alto,29,2870294,2024-06-09,Hybrid,Central
6918,1035,Baleno,151,742033,2022-06-25,CNG,West
6919,3148,Baleno,162,2170989,2023-01-15,Petrol,North
6920,4865,Harrier,143,585070,2022-06-14,Diesel,Central
6921,4157,City,97,2622665,2024-02-03,Petrol,West
6922,4587,Creta,53,2941899,2023-09-07,Hybrid,North
6923,4294,Alto,145,1048180,2022-06-22,CNG,South
6924,2361,Creta,64,2812712,2024-02-02,CNG,East
6925,2983,i20,61,2645456,2023-09-11,CNG,East
6926,1165,City,185,2130404,2023-10-27,Hybrid,South
6927,3430,Creta,108,597128,2024-05-08,Diesel,Central
6928,2879,XUV700,37,649336,2023-07-10,Diesel,East
6929,4966,Baleno,135,1300441,2023-09-29,Diesel,South
6930,4447,Creta,8,885679,2022-08-03,Petrol,West
6931,4542,XUV700,78,2815255,2022-05-24,Hybrid,West
6932,3837,XUV700,68,959190,2023-09-11,CNG,South
6933,4713,Swift,21,2534758,2024-10-04,Hybrid,North
6934,1030,XUV700,189,2583617,2022-12-20,Hybrid,Central
6935,4446,City,94,882929,2022-10-08,Hybrid,Central
6936,1010,Baleno,75,1318289,2024-04-16,CNG,South
6937,3011,Harrier,157,1784399,2023-01-25,CNG,East
6938,4373,i20,153,780929,2022-09-22,Petrol,Central
6939,3143,Baleno,186,2223821,2022-01-06,Hybrid,Central
6940,4261,Alto,142,413635,2024-07-01,Diesel,West
6941,3500,Harrier,78,2049382,2022-06-17,Petrol,West
6942,3239,XUV700,66,1628404,2022-12-21,CNG,West
6943,1485,Creta,182,2515693,2022-06-22,CNG,Central
6944,2289,Swift,195,469064,2024-04-29,Petrol,Central
6945,2447,Harrier,158,2664551,2022-04-29,Diesel,Central
6946,4199,Alto,146,2412968,2022-06-23,Hybrid,East
6947,3285,Alto,54,1473522,2024-08-16,Hybrid,East
6948,2943,Harrier,100,2336249,2022-05-09,Diesel,East
6949,4426,Swift,21,1342060,2022-07-06,Hybrid,North
6950,2963,XUV700,53,2996810,2024-06-11,CNG,Central
6951,4183,City,83,765589,2023-08-21,Petrol,Central
6952,2851,Alto,144,1301841,2022-07-29,Diesel,South
6953,2469,XUV700,156,2100144,2024-10-05,Petrol,South
6954,2366,City,4,2874907,2024-01-20,Hybrid,North
6955,4216,City,55,1669225,2023-06-16,Hybrid,South
6956,4136,Alto,15,1318339,2024-08-09,CNG,East
6957,4318,Harrier,64,828963,2023-07-14,CNG,North
6958,3782,City,193,1098645,2022-08-16,Hybrid,North
6959,1990,Creta,112,1362388,2023-07-20,Hybrid,North
6960,4561,Baleno,144,1857896,2023-09-06,CNG,West
6961,1824,i20,118,2512079,2022-03-30,CNG,South
6962,2462,Alto,20,1584169,2024-03-25,Diesel,Central
6963,3153,Ertiga,64,2803382,2022-09-07,CNG,West
6964,3228,City,33,2560418,2022-08-13,Diesel,East
6965,3231,Seltos,81,2679752,2024-06-21,Diesel,West
6966,1225,Creta,197,1955276,2024-08-28,Petrol,East
6967,1776,Ertiga,126,1891397,2023-11-04,CNG,Central
6968,3837,XUV700,69,1607725,2022-06-17,Diesel,Central
6969,4980,i20,186,2746459,2022-04-20,Petrol,South
6970,2112,Swift,167,2350218,2022-10-24,Petrol,West
6971,1687,City,164,1879137,2022-08-31,CNG,Central
6972,1529,Swift,94,2910370,2022-07-28,CNG,East
6973,4442,i20,68,710584,2024-10-24,Petrol,Central
6974,1971,Creta,87,2205962,2022-09-18,Diesel,South
6975,1935,Creta,21,1265356,2023-01-15,CNG,East
6976,4984,i20,63,2618563,2022-04-06,Petrol,North
6977,2422,Creta,85,2026829,2024-02-08,Petrol,South
6978,3153,City,134,943979,2024-04-08,Diesel,South
6979,2294,i20,24,2304186,2024-07-14,Hybrid,North
6980,2998,Alto,111,2949196,2023-09-12,Diesel,Central
6981,3878,Seltos,181,850836,2022-09-17,Petrol,South
6982,2526,XUV700,95,2830420,2024-04-10,Diesel,North
6983,1678,Baleno,83,1013595,2023-07-04,CNG,North
6984,4596,Harrier,102,644636,2023-12-01,Petrol,South
6985,3896,Seltos,78,1246677,2023-12-10,Diesel,West
6986,4103,Baleno,178,1294585,2024-10-28,Diesel,South
6987,3440,Harrier,124,1687897,2023-07-17,Diesel,West
6988,1039,Swift,140,2542714,2023-01-08,Diesel,Central
6989,3707,Seltos,184,559306,2022-08-10,Petrol,North
6990,4289,Ertiga,120,1796042,2023-06-15,Diesel,East
6991,4802,Seltos,15,633708,2022-12-16,CNG,South
6992,4028,Creta,83,808914,2022-01-31,Hybrid,East
6993,2105,City,168,2151545,2022-01-22,Hybrid,Central
6994,1844,City,169,2405837,2024-01-24,Hybrid,South
6995,2743,Baleno,197,655644,2022-08-02,CNG,East
6996,3248,Creta,197,989522,2023-12-13,Hybrid,Central
6997,1446,Swift,6,993684,2022-05-20,Petrol,West
6998,4915,City,67,1607513,2024-08-22,Petrol,Central
6999,4499,XUV700,161,2728296,2023-02-13,CNG,South
7000,4109,Swift,171,2463371,2023-03-14,CNG,South
7001,2234,Creta,122,2699986,2024-03-07,Petrol,South
7002,3491,Creta,149,1002542,2022-01-13,CNG,Central
7003,2350,Baleno,84,1034480,2023-05-16,CNG,South
7004,3808,Alto,193,1575234,2023-06-18,Petrol,Central
7005,1226,City,111,2685196,2024-05-10,Petrol,North
7006,1047,Creta,145,1638984,2022-03-17,Diesel,North
7007,4089,Creta,136,983291,2023-01-01,Diesel,North
7008,3959,XUV700,64,1301839,2024-04-20,Hybrid,East
7009,2462,Seltos,126,1489229,2024-06-05,CNG,North
7010,2830,Seltos,28,792647,2023-05-14,Petrol,North
7011,4779,Creta,98,1173621,2023-11-30,Hybrid,Central
7012,1186,Swift,141,1706002,2023-11-11,Diesel,Central
7013,3392,XUV700,13,1626680,2022-07-22,CNG,South
7014,3271,Swift,166,977823,2023-03-22,Hybrid,South
7015,3877,Harrier,153,2216930,2023-06-02,CNG,South
7016,3535,Alto,190,1293270,2022-05-12,Hybrid,Central
7017,2932,Seltos,151,2164463,2022-04-01,CNG,Central
7018,3924,Seltos,86,656653,2023-04-17,CNG,North
7019,1848,XUV700,21,2382451,2023-05-17,Petrol,West
7020,3032,i20,182,2023839,2024-01-31,CNG,Central
7021,2252,Swift,63,2714570,2023-01-22,Diesel,West
7022,2413,City,158,1215468,2024-10-27,Petrol,Central
7023,1978,XUV700,196,978044,2023-08-21,CNG,Central
7024,2612,Baleno,111,1017027,2024-06-26,Diesel,East
7025,2016,i20,76,671449,2024-05-16,Diesel,West
7026,3235,Ertiga,73,2964717,2023-10-19,Hybrid,East
7027,2881,Swift,160,2825732,2022-12-08,Petrol,North
7028,1269,i20,152,665891,2024-10-21,Petrol,East
7029,2630,XUV700,7,2673248,2023-04-09,Hybrid,East
7030,1309,City,72,1733965,2023-04-07,Hybrid,North
7031,4203,Baleno,129,2997190,2024-03-29,Hybrid,West
7032,3043,Alto,131,858825,2023-04-19,Petrol,South
7033,2574,i20,104,2612090,2024-06-06,Diesel,Central
7034,2095,Alto,28,1647681,2024-07-27,Diesel,West
7035,4864,Creta,43,2950114,2023-01-03,CNG,North
7036,3892,Seltos,97,1928340,2023-12-24,Petrol,East
7037,2695,Harrier,46,2636711,2022-10-20,Petrol,South
7038,4258,Seltos,1,1145773,2023-07-22,Hybrid,East
7039,3533,Ertiga,166,969855,2024-05-23,Petrol,Central
7040,4262,City,102,1644497,2024-08-18,Petrol,North
7041,2445,Baleno,35,2700277,2023-08-12,Diesel,South
7042,3167,Alto,54,1165480,2022-09-17,Petrol,West
7043,1219,XUV700,24,2346717,2024-06-26,Diesel,West
7044,1052,Alto,156,1708803,2022-07-03,Diesel,North
7045,2757,City,22,2223629,2022-05-27,Petrol,North
7046,2474,XUV700,16,1424052,2023-08-15,Diesel,East
7047,4483,XUV700,13,1060975,2024-10-14,Hybrid,South
7048,2666,Ertiga,100,2048868,2023-03-16,Diesel,Central
7049,2260,City,100,2680220,2022-08-17,Petrol,North
7050,3805,i20,62,2903446,2024-01-02,Hybrid,South
7051,3785,Seltos,171,2158711,2024-08-04,Hybrid,North
7052,1719,Creta,87,928878,2024-01-10,Petrol,North
7053,1405,Alto,78,1611624,2023-01-13,CNG,West
7054,3655,i20,160,2144588,2024-08-11,Diesel,South
7055,4068,Creta,67,881468,2023-08-23,Diesel,West
7056,3469,Baleno,91,433430,2022-01-23,CNG,West
7057,3759,Harrier,185,1500815,2022-10-20,Hybrid,South
7058,3294,Alto,193,1240345,2023-04-21,CNG,West
7059,1071,Ertiga,197,1285404,2024-08-09,Petrol,East
7060,2853,Creta,177,2852572,2023-03-27,CNG,Central
7061,3232,XUV700,33,802693,2024-06-16,Hybrid,Central
7062,3053,i20,115,2672429,2022-10-12,Petrol,East
7063,2229,Seltos,19,2438076,2023-08-13,Petrol,North
7064,2567,Ertiga,164,2710161,2022-05-02,Petrol,West
7065,4682,Alto,198,1811557,2023-05-26,Diesel,Central
7066,3953,City,124,1864686,2022-01-02,Diesel,South
7067,1386,i20,143,2337758,2024-06-10,Petrol,North
7068,2791,Ertiga,120,2688143,2024-03-09,CNG,Central
7069,1698,Harrier,97,1945650,2023-09-21,Diesel,West
7070,4147,Alto,24,1164173,2023-04-06,Hybrid,Central
7071,2200,Baleno,27,2237926,2024-08-09,Diesel,West
7072,1826,Seltos,177,1237795,2024-08-29,CNG,North
7073,2822,Baleno,75,2079679,2024-09-08,Diesel,East
7074,1348,Creta,23,1371789,2024-03-24,CNG,West
7075,2278,City,161,504726,2022-02-23,CNG,West
7076,4908,Creta,41,1256495,2022-04-19,Diesel,North
7077,4773,Seltos,56,2778395,2022-10-07,CNG,North
